approximated up-to levels: 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
20	0.0,46.03675999999936	0.0,45.02938666666611	0.0,44.0348266666661	0.0,43.02329333333268	0.0,42.03181333333278	0.0,41.020546666666085	0.0,40.00913333333281	0.0,39.022266666666155	0.0,38.03314666666604	0.0,37.0158799999995	0.0,36.02630666666611	0.0,35.03249333333273	0.0,34.02821333333278	0.0,33.02847999999945	0.0,32.01738666666609	0.0,31.02371999999939	0.0,30.033213333332753	0.0,29.029079999999396	0.0,28.02155999999951	0.0,27.032293333332714	0.0,26.01663999999942	0.0,25.034093333332716	0.0,24.024626666666173	0.0,23.02233333333278	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
19	0.0,46.01973333333277	0.0,45.01447999999945	0.0,44.020213333332805	0.0,43.02311999999947	0.0,42.041666666666	0.0,41.03405333333273	0.0,40.016346666666145	0.0,39.02159999999941	0.0,38.02422666666613	0.0,37.01397333333274	0.0,36.01857333333278	0.0,35.03290666666602	0.0,34.014559999999456	0.0,33.01530666666621	0.0,32.029506666666194	0.0,31.025439999999417	0.0,30.033706666666106	0.0,29.029039999999448	0.0,28.023786666666105	0.0,27.02202666666612	0.0,26.031013333332773	0.0,25.01453333333282	0.0,24.019613333332764	0.0,23.023746666666078	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
18	0.0,46.033786666666074	0.0,45.0311599999994	0.0,44.01659999999945	0.0,43.01654666666613	0.0,42.02403999999947	0.0,41.01977333333279	0.0,40.01726666666617	0.0,39.01921333333275	0.0,38.01745333333282	0.0,37.020239999999475	0.0,36.033613333332745	0.0,35.02401333333282	0.0,34.03341333333269	0.0,33.03386666666609	0.0,32.01914666666606	0.0,31.01954666666611	0.0,30.016213333332868	0.0,29.027773333332817	0.0,28.024493333332714	0.0,27.027239999999466	0.0,26.019866666666108	0.0,25.01114666666617	0.0,24.023293333332795	0.0,23.026613333332786	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
17	0.0,46.03903999999935	0.0,45.02829333333274	0.0,44.02951999999942	0.0,43.031773333332715	0.0,42.017319999999536	0.0,41.02599999999943	0.0,40.01570666666616	0.0,39.032733333332786	0.0,38.00922666666617	0.0,37.008839999999495	0.0,36.01987999999942	0.0,35.022613333332735	0.0,34.02438666666613	0.0,33.02011999999952	0.0,32.025253333332806	0.0,31.018306666666103	0.0,30.026586666666116	0.0,29.013479999999447	0.0,28.01973333333285	0.0,27.020826666666096	0.0,26.01981333333281	0.0,25.03643999999938	0.0,24.024533333332766	0.0,23.020106666666088	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
16	0.0,46.032306666666095	0.0,45.01601333333289	0.0,44.01245333333291	0.0,43.01361333333283	0.0,42.02670666666606	0.0,41.01698666666604	0.0,40.02814666666612	0.0,39.03375999999945	0.0,38.025759999999494	0.0,37.02754666666613	0.0,36.0414399999994	0.0,35.034759999999395	0.0,34.02173333333276	0.0,33.03639999999943	0.0,32.01421333333281	0.0,31.02961333333274	0.0,30.03574666666605	0.0,29.02646666666617	0.0,28.025959999999458	0.0,27.04279999999938	0.0,26.03853333333275	0.0,25.01705333333281	0.0,24.02519999999935	0.0,23.02489333333276	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
15	0.0,46.02298666666616	0.0,45.026413333332805	0.0,44.02354666666609	0.0,43.029293333332745	0.0,42.02283999999948	0.0,41.03398666666604	0.0,40.01877333333279	0.0,39.010053333332834	0.0,38.02635999999947	0.0,37.01175999999952	0.0,36.0253466666661	0.0,35.02202666666613	0.0,34.01470666666611	0.0,33.03957333333277	0.0,32.02161333333284	0.0,31.020213333332798	0.0,30.020039999999444	0.0,29.019586666666136	0.0,28.030479999999383	0.0,27.019506666666107	0.0,26.034466666666063	0.0,25.041026666666056	0.0,24.026613333332783	0.0,23.007893333332785	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
14	0.0,46.02765333333279	0.0,45.031373333332766	0.0,44.023893333332666	0.0,43.011973333332804	0.0,42.02423999999946	0.0,41.03422666666613	0.0,40.03498666666605	0.0,39.03398666666603	0.0,38.02719999999945	0.0,37.020986666666126	0.0,36.01922666666606	0.0,35.031359999999424	0.0,34.03498666666611	0.0,33.024453333332744	0.0,32.02425333333284	0.0,31.037639999999357	0.0,30.028373333332762	0.0,29.030986666666102	0.0,28.03587999999938	0.0,27.02027999999949	0.0,26.0147333333328	0.0,25.01410666666613	0.0,24.02918666666607	0.0,23.02119999999946	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
13	0.0,46.01370666666619	0.0,45.02673333333271	0.0,44.02977333333268	0.0,43.02229333333275	0.0,42.004866666666196	0.0,41.02237333333281	0.0,40.02674666666611	0.0,39.02806666666608	0.0,38.03069333333271	0.0,37.02583999999943	0.0,36.0138133333328	0.0,35.015946666666075	0.0,34.030879999999435	0.0,33.01782666666612	0.0,32.039866666666086	0.0,31.02098666666615	0.0,30.034346666666035	0.0,29.032226666666038	0.0,28.021159999999412	0.0,27.041893333332702	0.0,26.023759999999406	0.0,25.03646666666597	0.0,24.022573333332815	0.0,23.02834666666611	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
12	0.0,46.024693333332834	0.0,45.026186666666156	0.0,44.0353333333327	0.0,43.02223999999947	0.0,42.027613333332795	0.0,41.02082666666608	0.0,40.03247999999945	0.0,39.02705333333273	0.0,38.016426666666206	0.0,37.02170666666613	0.0,36.02314666666608	0.0,35.02799999999939	0.0,34.021013333332824	0.0,33.01731999999949	0.0,32.03226666666609	0.0,31.02025333333284	0.0,30.029853333332838	0.0,29.025986666666046	0.0,28.017186666666166	0.0,27.04006666666608	0.0,26.02522666666603	0.0,25.00961333333285	0.0,24.019813333332706	0.0,23.03366666666612	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
11	0.0,46.02643999999937	0.0,45.01187999999946	0.0,44.03109333333266	0.0,43.02451999999941	0.0,42.03381333333279	0.0,41.02490666666619	0.0,40.02755999999938	0.0,39.03450666666613	0.0,38.028946666666144	0.0,37.02195999999944	0.0,36.033066666666066	0.0,35.03363999999942	0.0,34.02053333333281	0.0,33.031079999999434	0.0,32.03050666666607	0.0,31.014773333332798	0.0,30.019893333332735	0.0,29.031919999999417	0.0,28.029199999999438	0.0,27.03479999999944	0.0,26.03121333333278	0.0,25.01741333333281	0.0,24.029946666666078	0.0,23.03890666666603	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
10	0.0,46.03221333333273	0.0,45.01965333333281	0.0,44.03094666666618	0.0,43.031426666666036	0.0,42.01513333333286	0.0,41.019399999999514	0.0,40.01995999999947	0.0,39.025373333332745	0.0,38.01743999999947	0.0,37.02117333333272	0.0,36.03382666666613	0.0,35.039986666666096	0.0,34.02374666666611	0.0,33.02487999999949	0.0,32.03035999999938	0.0,31.01803999999948	0.0,30.02334666666615	0.0,29.017439999999453	0.0,28.03494666666606	0.0,27.02051999999944	0.0,26.019799999999407	0.0,25.029159999999408	0.0,24.027266666666204	0.0,23.02287999999941	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
9	0.0,46.022079999999406	0.0,45.01742666666614	0.0,44.02933333333279	0.0,43.01555999999941	0.0,42.01054666666615	0.0,41.03898666666608	0.0,40.0237866666662	0.0,39.0197066666662	0.0,38.02527999999953	0.0,37.02106666666611	0.0,36.03635999999943	0.0,35.02999999999938	0.0,34.028026666666065	0.0,33.02822666666608	0.0,32.02787999999943	0.0,31.025346666666152	0.0,30.040199999999377	0.0,29.02513333333274	0.0,28.032453333332732	0.0,27.00818666666608	0.0,26.029906666666125	0.0,25.032106666666046	0.0,24.02299999999943	0.0,23.025453333332848	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
8	0.0,46.01838666666619	0.0,45.02130666666618	0.0,44.03245333333276	0.0,43.03106666666615	0.0,42.023506666666115	0.0,41.02530666666614	0.0,40.03086666666607	0.0,39.00806666666614	0.0,38.028946666666094	0.0,37.02427999999948	0.0,36.020493333332844	0.0,35.01354666666618	0.0,34.018199999999496	0.0,33.017799999999454	0.0,32.02157333333274	0.0,31.018199999999453	0.0,30.01887999999945	0.0,29.037159999999382	0.0,28.019333333332817	0.0,27.02311999999943	0.0,26.020333333332736	0.0,25.02538666666614	0.0,24.014666666666216	0.0,23.027213333332814	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
7	0.0,46.03887999999935	0.0,45.0253466666661	0.0,44.02349333333268	0.0,43.023093333332845	0.0,42.033733333332776	0.0,41.02806666666612	0.0,40.02650666666611	0.0,39.02185333333284	0.0,38.02285333333271	0.0,37.01025333333283	0.0,36.03583999999938	0.0,35.01926666666603	0.0,34.03201333333276	0.0,33.026746666666085	0.0,32.03006666666612	0.0,31.02057333333285	0.0,30.005346666666203	0.0,29.03018666666604	0.0,28.030586666666057	0.0,27.026893333332758	0.0,26.028613333332743	0.0,25.0219199999994	0.0,24.024693333332763	0.0,23.016773333332818	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
6	0.0,46.01365333333277	0.0,45.04123999999938	0.0,44.01495999999952	0.0,43.02666666666616	0.0,42.031306666666055	0.0,41.02583999999946	0.0,40.028306666666076	0.0,39.02898666666615	0.0,38.03853333333272	0.0,37.02061333333279	0.0,36.02338666666613	0.0,35.02149333333273	0.0,34.02529333333274	0.0,33.04097333333274	0.0,32.026799999999405	0.0,31.035293333332724	0.0,30.020039999999447	0.0,29.017746666666184	0.0,28.020786666666112	0.0,27.021559999999397	0.0,26.027413333332724	0.0,25.029426666666176	0.0,24.020199999999406	0.0,23.0191333333327	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
5	0.0,46.03307999999939	0.0,45.022933333332766	0.0,44.02513333333276	0.0,43.025813333332735	0.0,42.03919999999937	0.0,41.03611999999946	0.0,40.025186666666094	0.0,39.025479999999405	0.0,38.02181333333275	0.0,37.029653333332725	0.0,36.03086666666607	0.0,35.02185333333278	0.0,34.013079999999455	0.0,33.02347999999945	0.0,32.02282666666609	0.0,31.019653333332805	0.0,30.029959999999424	0.0,29.037533333332718	0.0,28.027386666666047	0.0,27.046479999999384	0.0,26.030879999999392	0.0,25.030146666666056	0.0,24.021439999999384	0.0,23.01558666666618	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
4	0.0,46.024253333332695	0.0,45.0376533333328	0.0,44.02047999999943	0.0,43.02473333333286	0.0,42.02061333333276	0.0,41.02203999999945	0.0,40.0375999999994	0.0,39.03042666666613	0.0,38.026893333332765	0.0,37.02177333333282	0.0,36.038319999999395	0.0,35.02301333333274	0.0,34.03761333333272	0.0,33.01474666666611	0.0,32.02678666666608	0.0,31.02803999999942	0.0,30.013346666666163	0.0,29.027653333332808	0.0,28.028773333332765	0.0,27.037586666666083	0.0,26.029293333332802	0.0,25.028386666666094	0.0,24.03431999999936	0.0,23.023973333332762	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	0.0,0.0	
3	23.023626666666093,46.02362666666609	23.02259999999944,45.02259999999944	23.017919999999386,44.017919999999386	23.020013333332788,43.020013333332784	23.02458666666608,42.02458666666608	23.02062666666615,41.020626666666146	23.033626666666084,40.03362666666608	23.03274666666604,39.03274666666604	23.022426666666078,38.02242666666608	23.020919999999368,37.020919999999364	23.027586666666068,36.02758666666607	23.03854666666609,35.03854666666609	23.02334666666607,34.02334666666607	23.028133333332725,33.028133333332725	23.024506666666124,32.02450666666613	23.024986666666152,31.024986666666152	23.032733333332697,30.032733333332697	23.031466666666116,29.031466666666116	23.03653333333267,28.03653333333267	23.021039999999438,27.021039999999438	23.032359999999276,26.032359999999276	23.022133333332736,25.022133333332736	23.016906666666102,24.016906666666102	23.024853333332807,23.024853333332807	23.0409466666661,0.0	23.019386666666094,0.0	23.019533333332753,0.0	23.018959999999442,0.0	23.017333333332836,0.0	23.031813333332742,0.0	23.020306666666183,0.0	23.017373333332763,0.0	23.03511999999942,0.0	23.029119999999423,0.0	23.017026666666155,0.0	23.024346666666197,0.0	23.012373333332814,0.0	23.02554666666618,0.0	23.01694666666615,0.0	23.02869333333272,0.0	23.02641333333271,0.0	23.021826666665987,0.0	23.021173333332715,0.0	23.020666666666134,0.0	23.031999999999417,0.0	23.022399999999493,0.0	23.026119999999455,0.0	23.019493333332804,0.0	23.02939999999943,0.0	23.024933333332815,0.0	23.03118666666607,0.0	
2	24.037013333332737,46.03701333333274	24.03226666666607,45.032266666666075	24.028746666666134,44.02874666666614	24.030213333332778,43.03021333333278	24.024493333332753,42.02449333333276	24.028239999999396,41.0282399999994	24.02337333333275,40.02337333333275	24.02287999999943,39.02287999999943	24.031826666666138,38.031826666666134	24.040226666666094,37.04022666666609	24.03142666666615,36.03142666666615	24.01057333333275,35.01057333333275	24.029066666666186,34.02906666666618	24.01725333333285,33.017253333332846	24.024386666666146,32.024386666666146	24.022799999999428,31.022799999999428	24.029493333332688,30.029493333332688	24.01570666666609,29.01570666666609	24.040053333332693,28.040053333332693	24.01690666666611,27.01690666666611	24.018973333332713,26.018973333332713	24.02817333333274,25.02817333333274	24.0266799999994,24.0266799999994	24.02799999999939,23.02799999999939	24.024653333332743,0.0	24.0340933333327,0.0	24.019493333332733,0.0	24.02429333333269,0.0	24.026653333332828,0.0	24.031173333332788,0.0	24.017173333332725,0.0	24.043213333332737,0.0	24.02110666666607,0.0	24.028053333332732,0.0	24.023066666666068,0.0	24.02555999999945,0.0	24.02265333333273,0.0	24.028213333332747,0.0	24.030359999999384,0.0	24.025879999999436,0.0	24.023413333332776,0.0	24.02337333333277,0.0	24.033453333332723,0.0	24.018826666666133,0.0	24.02685333333278,0.0	24.01967999999945,0.0	24.018279999999443,0.0	24.007333333332866,0.0	24.031959999999458,0.0	24.011466666666124,0.0	24.020359999999414,0.0	
1	25.032426666666094,46.0324266666661	25.015026666666063,45.01502666666606	25.028533333332845,44.028533333332845	25.02186666666607,43.02186666666607	25.021999999999487,42.02199999999949	25.025306666666076,41.025306666666076	25.03219999999937,40.03219999999937	25.026279999999474,39.026279999999474	25.02457333333286,38.02457333333286	25.00978666666622,37.009786666666216	25.036133333332753,36.03613333333276	25.019173333332855,35.01917333333286	25.04333333333276,34.04333333333276	25.030653333332786,33.030653333332786	25.02221333333271,32.022213333332715	25.022413333332764,31.022413333332764	25.021373333332825,30.021373333332825	25.027413333332664,29.027413333332664	25.01950666666609,28.01950666666609	25.03009333333277,27.03009333333277	25.0098533333329,26.0098533333329	25.0101733333328,25.0101733333328	25.02325333333275,24.02325333333275	25.021439999999444,23.021439999999444	25.015786666666138,0.0	25.026213333332677,0.0	25.034226666666058,0.0	25.03578666666605,0.0	25.027599999999453,0.0	25.026826666666107,0.0	25.023746666666078,0.0	25.02081333333275,0.0	25.03182666666607,0.0	25.029453333332754,0.0	25.02214666666615,0.0	25.025173333332738,0.0	25.014239999999546,0.0	25.027279999999397,0.0	25.016599999999464,0.0	25.030133333332767,0.0	25.024626666666055,0.0	25.02666666666612,0.0	25.02801333333273,0.0	25.02175999999944,0.0	25.021186666666107,0.0	25.03002666666611,0.0	25.0166533333328,0.0	25.02266666666605,0.0	25.021173333332747,0.0	25.029319999999437,0.0	25.023906666666043,0.0	
0	26.02171999999949,46.02171999999949	26.024413333332866,45.024413333332866	26.024226666666163,44.024226666666166	26.02305333333276,43.02305333333276	26.027759999999418,42.02775999999942	26.029239999999387,41.02923999999939	26.029946666666113,40.02994666666611	26.020413333332762,39.02041333333276	26.024533333332776,38.024533333332776	26.025213333332815,37.025213333332815	26.015613333332794,36.015613333332794	26.031373333332784,35.03137333333278	26.024319999999424,34.02431999999942	26.017493333332688,33.01749333333269	26.02727999999943,32.02727999999943	26.03266666666613,31.03266666666613	26.02311999999948,30.02311999999948	26.031333333332753,29.031333333332753	26.017546666666064,28.017546666666064	26.025773333332666,27.025773333332666	26.029639999999397,26.029639999999397	26.016413333332842,25.016413333332842	26.01738666666614,24.01738666666614	26.026453333332725,23.026453333332725	26.024333333332823,0.0	26.02957333333277,0.0	26.02417333333275,0.0	26.009359999999475,0.0	26.024879999999417,0.0	26.02053333333277,0.0	26.01741333333282,0.0	26.029813333332733,0.0	26.02902666666608,0.0	26.033493333332736,0.0	26.023839999999435,0.0	26.028853333332798,0.0	26.01369333333278,0.0	26.044733333332708,0.0	26.03469333333276,0.0	26.0422933333327,0.0	26.026453333332718,0.0	26.031813333332767,0.0	26.027559999999454,0.0	26.021146666666155,0.0	26.032959999999434,0.0	26.01811999999943,0.0	26.02493333333274,0.0	26.023133333332677,0.0	26.033559999999454,0.0	26.018039999999473,0.0	26.01577333333286,0.0	
-1	27.03726666666605,46.03726666666605	27.030826666666083,45.03082666666609	27.0368133333327,44.0368133333327	27.01858666666603,43.01858666666603	27.0222533333329,42.0222533333329	27.01987999999947,41.019879999999475	27.024173333332794,40.0241733333328	27.023186666666106,39.023186666666106	27.025959999999348,38.025959999999344	27.016986666666163,37.01698666666616	27.032573333332717,36.03257333333272	27.026893333332715,35.026893333332715	27.023146666666136,34.023146666666136	27.008599999999596,33.008599999999596	27.016719999999566,32.016719999999566	27.025506666666146,31.025506666666146	27.016453333332798,30.016453333332798	27.023533333332807,29.023533333332807	27.028106666666112,28.028106666666112	27.0214666666661,27.0214666666661	27.00983999999948,26.00983999999948	27.0252933333328,25.0252933333328	27.019853333332758,24.019853333332758	27.022813333332774,23.022813333332774	27.031386666666062,0.0	27.027853333332807,0.0	27.03015999999941,0.0	27.023079999999407,0.0	27.012399999999428,0.0	27.035759999999417,0.0	27.03154666666613,0.0	27.04205333333266,0.0	27.0241866666661,0.0	27.021573333332768,0.0	27.033253333332752,0.0	27.040559999999402,0.0	27.030053333332692,0.0	27.02050666666611,0.0	27.022933333332702,0.0	27.023053333332765,0.0	27.02221333333273,0.0	27.022439999999456,0.0	27.015239999999405,0.0	27.034959999999423,0.0	27.028786666666086,0.0	27.030306666666092,0.0	27.024239999999423,0.0	27.02593333333279,0.0	27.035453333332725,0.0	27.027786666666156,0.0	27.031013333332744,0.0	
-2	28.03138666666608,46.03138666666608	28.038799999999412,45.03879999999941	28.015626666666066,44.015626666666066	28.029613333332705,43.029613333332705	28.024666666666093,42.02466666666609	28.025506666666093,41.02550666666609	28.03755999999936,40.03755999999936	28.03006666666616,39.03006666666616	28.02761333333276,38.02761333333276	28.0214666666661,37.0214666666661	28.02655999999945,36.02655999999945	28.032466666666103,35.0324666666661	28.027519999999427,34.02751999999943	28.022306666666157,33.022306666666154	28.03783999999934,32.037839999999335	28.01643999999946,31.01643999999946	28.03547999999945,30.03547999999945	28.030439999999373,29.030439999999373	28.024333333332738,28.024333333332738	28.045399999999447,27.045399999999447	28.033359999999462,26.033359999999462	28.02161333333281,25.02161333333281	28.021213333332824,24.021213333332824	28.02167999999943,23.02167999999943	28.02794666666612,0.0	28.01710666666614,0.0	28.0262533333328,0.0	28.03027999999943,0.0	28.026719999999415,0.0	28.022533333332817,0.0	28.015639999999458,0.0	28.02119999999938,0.0	28.027893333332734,0.0	28.021813333332677,0.0	28.022719999999424,0.0	28.014719999999507,0.0	28.021053333332805,0.0	28.01703999999948,0.0	28.036559999999355,0.0	28.029079999999443,0.0	28.024306666666103,0.0	28.02099999999952,0.0	28.034546666666074,0.0	28.019879999999425,0.0	28.033533333332716,0.0	28.02649333333283,0.0	28.017893333332818,0.0	28.024653333332765,0.0	28.023173333332796,0.0	28.029226666666084,0.0	28.01754666666617,0.0	
-3	29.026906666666086,46.026906666666086	29.0216266666661,45.0216266666661	29.028533333332728,44.02853333333273	29.02705333333272,43.02705333333272	29.019919999999424,42.01991999999942	29.031319999999386,41.03131999999938	29.01435999999952,40.01435999999952	29.037573333332723,39.03757333333272	29.02083999999937,38.02083999999937	29.01806666666608,37.01806666666608	29.025706666666203,36.0257066666662	29.02530666666616,35.02530666666616	29.039053333332703,34.0390533333327	29.026746666666096,33.0267466666661	29.021986666666113,32.02198666666611	29.02303999999946,31.02303999999946	29.020546666666178,30.020546666666178	29.03009333333272,29.03009333333272	29.02990666666611,28.02990666666611	29.02867999999939,27.02867999999939	29.031666666666002,26.031666666666002	29.025799999999496,25.025799999999496	29.018053333332738,24.018053333332738	29.03375999999938,23.03375999999938	29.024133333332834,0.0	29.02071999999942,0.0	29.032679999999388,0.0	29.026266666666103,0.0	29.020293333332823,0.0	29.029879999999416,0.0	29.01178666666621,0.0	29.02167999999942,0.0	29.02302666666612,0.0	29.02007999999949,0.0	29.030546666666122,0.0	29.026239999999472,0.0	29.02174666666614,0.0	29.02629333333272,0.0	29.018199999999496,0.0	29.02946666666606,0.0	29.02475999999942,0.0	29.029639999999418,0.0	29.03454666666603,0.0	29.02753333333283,0.0	29.026133333332787,0.0	29.026973333332727,0.0	29.017093333332763,0.0	29.033599999999417,0.0	29.035613333332712,0.0	29.011026666666115,0.0	29.020826666666142,0.0	
