C_n approximated by receding horizon - solving sinble problem separately: 
19.0	257.0	254.0	251.4	243.7	239.55	236.1	231.8	231.5	228.8	219.85	219.9	213.45	209.35	204.25	200.2	196.15	193.35	190.05	185.8	179.25	176.35	159.75	162.65	153.35	105.9	103.55	53.25	55.2	27.45	21.1	17.5	18.25	18.95	19.65	21.5	22.05	21.55	23.85	25.3	25.55	26.85	29.85	28.9	30.7	31.45	32.6	31.6	34.45	36.15	36.15	37.95	39.05	37.9	40.8	41.0	42.55	43.35	44.5	44.9	46.35	47.5	47.8	48.85	51.35	52.1	52.15	53.7	53.35	56.0	56.8	58.3	58.3	58.75	61.15	61.25	60.65	62.25	62.35	65.45	67.05	67.2	
18.0	257.2	251.25	251.45	255.8	240.05	235.4	232.5	227.6	224.15	218.95	214.45	211.5	213.75	202.9	198.35	195.4	190.95	188.2	184.0	178.4	167.7	164.2	152.55	156.0	98.0	98.65	56.1	47.3	20.95	23.85	15.95	19.4	18.35	17.4	21.9	19.85	21.75	22.45	23.95	25.35	27.1	26.85	27.75	28.1	31.25	30.8	32.85	32.8	33.85	35.75	35.5	37.4	38.55	37.3	40.95	40.7	42.6	42.6	44.15	46.35	45.9	48.1	49.25	48.65	49.75	51.4	53.1	53.3	51.7	54.15	54.85	57.25	57.85	58.75	58.55	61.5	60.75	62.4	63.65	64.2	66.6	
17.0	254.0	251.2	248.7	242.55	236.95	237.35	230.75	225.6	221.45	219.15	216.4	210.75	204.9	202.4	198.25	194.95	190.1	187.25	185.2	181.7	174.75	167.05	156.6	142.95	93.65	92.85	52.1	48.85	31.95	19.55	17.95	17.35	16.35	17.7	19.95	20.15	21.0	20.55	23.4	25.2	24.65	25.35	26.25	28.0	28.3	30.05	29.35	31.6	33.65	33.5	35.45	36.4	37.65	38.2	37.05	40.7	39.7	44.4	44.3	43.1	45.35	44.5	47.95	48.95	49.35	49.9	51.75	52.1	52.2	52.95	54.15	56.0	57.65	56.65	58.9	59.6	61.45	61.3	63.95	64.25	65.35	
16.0	260.9	247.85	245.4	243.5	237.65	232.75	229.45	228.25	227.5	218.0	214.1	208.35	209.15	200.6	196.9	195.6	189.4	187.3	182.1	180.6	176.5	173.5	157.1	148.0	99.9	94.05	52.15	51.45	23.65	19.15	17.3	17.45	18.35	17.25	17.7	19.8	18.6	21.45	21.8	22.5	23.7	26.2	26.2	26.9	28.1	28.95	29.85	31.1	31.75	33.75	33.45	34.3	36.7	37.5	37.65	38.85	40.1	41.6	41.1	43.85	43.8	44.75	46.65	47.85	48.15	47.35	49.65	49.15	51.65	53.05	54.2	53.4	54.9	56.65	57.0	59.35	58.65	60.8	61.25	64.45	63.15	
15.0	251.25	248.1	250.45	240.75	237.85	233.55	227.75	223.45	225.55	215.85	214.15	212.85	203.9	201.5	195.75	191.35	188.55	187.15	183.25	176.25	179.25	163.45	153.0	150.4	103.85	99.5	48.1	49.55	23.15	26.7	15.75	18.5	15.45	16.15	16.5	17.8	19.75	21.4	21.4	22.0	21.55	23.15	25.5	26.3	27.05	27.85	28.65	28.9	30.7	31.05	33.45	33.25	33.5	35.9	37.8	37.5	39.75	39.4	42.05	42.25	44.2	44.95	44.6	46.8	46.9	49.35	48.0	49.75	50.6	52.55	51.95	54.15	55.35	56.65	56.5	58.35	59.8	60.1	62.1	61.75	62.45	
14.0	254.15	245.35	241.25	239.55	235.85	232.55	225.9	224.9	219.0	213.85	212.85	207.1	205.25	199.05	195.55	191.6	187.95	183.7	178.8	180.75	167.2	166.1	158.1	143.9	103.1	97.1	50.15	50.55	19.6	13.75	17.05	13.75	15.55	15.65	15.1	18.8	18.6	18.6	21.0	21.2	21.4	23.7	24.3	25.25	25.0	26.5	29.75	29.75	31.4	30.95	32.45	32.55	33.05	35.0	35.15	36.8	37.05	39.0	39.7	41.05	42.35	43.05	42.45	44.4	46.7	45.7	47.35	49.1	50.9	51.05	51.55	53.35	53.7	55.2	55.8	57.6	58.45	61.0	61.3	61.6	61.55	
13.0	248.6	245.4	244.35	241.4	242.15	231.0	226.55	221.45	219.35	214.9	214.6	205.9	206.05	199.45	193.7	191.15	187.85	183.7	179.3	175.8	172.8	155.2	150.15	148.3	102.35	90.05	52.1	44.05	10.65	17.1	17.7	14.35	14.05	15.25	15.55	15.15	16.65	16.85	20.1	19.55	20.9	20.8	22.1	23.45	24.9	25.4	28.05	28.4	28.2	31.4	32.9	31.35	32.0	35.1	34.55	36.45	36.7	39.25	40.75	39.55	41.65	40.65	42.45	44.15	45.5	46.8	46.0	48.8	48.65	50.4	50.7	52.2	53.4	54.05	53.9	57.55	57.6	57.7	58.15	60.7	61.7	
12.0	253.55	245.95	241.05	236.7	232.1	229.85	227.4	230.85	221.55	216.85	210.45	205.3	200.6	200.55	193.35	188.1	189.25	182.95	183.15	175.85	171.05	168.85	149.5	148.95	100.2	92.6	49.45	47.4	24.25	14.1	20.1	10.6	12.6	13.3	14.8	14.3	14.75	17.6	19.55	26.4	20.3	21.6	21.75	25.65	25.2	25.55	25.8	27.25	30.25	34.6	29.5	31.0	31.75	32.85	34.5	34.8	35.2	37.1	39.2	38.95	41.5	45.15	44.8	45.55	44.85	45.6	46.6	47.1	48.45	49.1	53.55	52.35	52.55	54.3	56.95	55.45	55.95	57.35	57.6	62.6	59.7	
11.0	248.7	245.4	244.95	240.45	234.4	233.45	234.95	222.55	218.3	212.0	209.0	206.7	199.3	196.4	194.55	192.25	187.15	186.55	177.45	173.9	178.4	157.55	148.7	142.45	87.7	84.45	47.5	46.3	19.35	20.05	11.05	12.35	11.2	12.65	14.7	13.55	16.15	18.95	20.65	18.65	17.6	24.6	23.4	22.2	23.9	27.1	28.55	26.2	26.75	28.55	31.35	30.2	32.3	32.95	37.8	35.6	35.55	36.95	36.1	40.4	38.3	41.6	41.1	42.3	49.3	44.15	46.25	46.85	46.9	52.85	48.25	52.0	51.2	55.55	52.55	54.25	55.85	57.25	56.0	59.6	59.95	
10.0	249.6	252.3	241.75	239.8	232.65	226.5	226.55	222.7	217.6	212.7	209.25	204.85	211.55	196.45	191.55	189.4	194.95	182.25	174.95	172.65	177.4	170.05	163.5	146.7	96.7	84.6	48.7	48.15	19.75	13.95	22.85	14.35	13.3	13.35	13.85	17.7	16.85	22.85	18.3	17.75	24.65	19.15	21.9	21.4	23.95	25.55	24.05	28.2	27.1	31.25	31.9	31.5	30.15	36.0	34.25	36.05	35.6	36.3	50.75	37.85	40.0	43.6	47.55	41.95	47.35	44.5	44.0	46.0	46.15	48.4	49.45	52.3	50.65	65.25	54.9	54.85	55.35	59.9	60.3	57.8	58.95	
9.0	253.7	251.7	249.75	244.5	233.45	231.5	233.1	226.1	214.55	213.05	211.75	206.55	217.0	205.65	195.45	192.4	192.2	180.75	183.3	173.85	161.65	160.25	172.9	149.7	99.6	83.35	56.8	39.85	19.95	20.7	11.55	13.05	9.75	16.2	15.3	15.4	23.1	18.1	22.15	17.75	23.35	23.05	20.3	20.9	23.4	28.55	33.9	29.15	35.55	29.45	38.9	35.0	32.9	34.45	36.95	38.7	34.6	39.8	44.0	47.1	45.5	42.55	43.5	48.4	44.7	47.2	65.45	51.6	52.65	48.25	52.1	57.05	52.4	53.55	53.8	58.55	52.45	60.45	61.95	59.9	56.4	
8.0	260.3	244.95	249.95	240.15	240.65	237.65	233.7	224.05	223.2	220.7	214.5	210.5	212.75	204.65	202.15	195.45	185.45	183.85	189.3	176.25	187.75	170.2	151.9	150.05	101.7	103.95	51.5	52.4	16.65	11.4	16.35	11.95	12.15	18.4	19.6	28.7	21.55	23.55	23.45	20.85	19.55	23.25	20.8	22.95	26.25	31.4	29.7	26.05	32.7	43.55	47.65	29.55	35.45	33.15	39.9	31.15	34.05	37.0	42.05	46.9	60.8	44.8	53.45	43.75	54.35	46.85	46.0	60.15	50.95	49.5	53.65	54.5	57.1	56.5	67.3	62.35	57.6	57.4	72.3	63.7	64.6	
7.0	280.95	275.85	281.2	269.3	270.7	258.2	255.4	250.7	254.8	241.9	241.6	237.15	232.0	234.0	223.5	226.45	224.45	218.7	209.6	203.2	209.2	191.0	180.65	179.7	123.65	117.65	90.95	73.9	43.75	45.2	46.85	40.95	40.5	49.25	48.15	47.4	50.7	51.5	56.4	50.6	49.35	50.8	51.95	62.85	62.3	58.5	60.7	56.25	56.1	59.25	64.95	64.45	59.6	64.6	74.35	65.15	63.2	67.85	79.3	70.45	72.9	69.25	75.05	75.9	75.55	81.45	78.25	92.25	82.6	83.65	81.15	87.25	82.75	84.15	82.3	91.35	89.8	93.15	85.35	92.2	86.5	
6.0	287.25	294.95	286.8	269.55	269.4	276.3	259.75	265.5	252.5	252.85	259.6	247.45	242.7	240.7	241.25	230.35	221.0	222.4	217.75	215.7	220.3	191.05	187.25	187.85	130.05	119.0	90.0	87.1	57.4	47.75	47.3	43.8	43.95	50.5	53.95	53.95	61.75	53.75	47.9	56.85	55.0	50.75	73.2	64.75	63.6	63.6	61.3	59.1	71.2	72.7	70.3	74.8	67.6	69.45	66.5	79.0	78.1	66.7	73.45	91.1	74.15	77.2	83.35	79.7	76.45	75.65	77.35	86.25	81.15	91.35	100.35	83.35	109.1	96.9	93.4	91.9	87.35	93.0	96.6	121.1	97.7	
5.0	328.4	320.0	319.2	316.85	314.9	309.85	303.45	299.7	295.75	292.3	287.0	285.3	278.75	279.8	272.3	263.2	263.9	258.1	268.15	257.6	245.5	238.75	224.15	235.3	184.0	165.25	130.75	119.55	97.95	93.85	96.2	98.35	92.5	89.95	91.45	90.3	92.2	86.9	93.45	93.5	91.35	92.05	99.9	96.85	103.25	108.75	95.2	103.65	114.35	107.0	102.65	104.35	112.6	119.6	109.95	108.2	111.95	122.1	113.45	116.0	116.2	125.4	125.15	121.25	115.15	119.9	118.35	121.35	121.0	125.75	126.3	128.9	129.55	137.1	141.15	133.3	139.3	132.55	134.8	142.6	134.45	
4.0	344.6	325.9	325.0	328.1	321.7	311.45	304.6	313.25	309.95	293.1	295.65	291.1	287.55	288.05	274.35	270.4	275.75	276.5	259.75	251.75	254.9	235.35	247.1	232.1	186.55	174.75	139.6	132.35	110.3	105.15	84.05	87.45	98.75	100.5	110.4	97.55	105.9	98.2	109.85	102.5	108.95	111.35	111.65	99.8	105.8	115.75	106.25	105.95	108.8	109.7	119.0	112.05	109.2	114.2	120.1	114.8	132.2	124.2	123.2	114.5	122.3	124.65	127.9	131.5	133.9	130.65	136.55	135.5	125.25	137.9	141.3	136.75	136.85	127.7	136.65	140.7	131.3	135.15	147.2	145.3	139.35	
3.0	389.7	377.0	380.7	365.45	374.0	360.35	358.95	358.15	349.1	348.3	336.9	347.35	338.0	334.95	337.4	314.15	310.55	313.85	308.4	311.95	287.65	302.6	281.6	278.45	241.65	223.9	179.25	180.65	156.7	147.55	147.55	146.15	150.55	142.5	151.15	152.45	147.95	148.5	153.8	157.3	158.0	163.8	162.0	164.4	158.35	158.95	158.3	154.35	153.9	157.35	158.4	161.25	160.05	164.95	162.2	170.2	168.55	167.75	167.7	165.05	179.4	177.45	175.2	179.9	168.85	179.75	185.9	175.15	177.45	179.3	185.0	189.55	182.25	189.65	199.25	192.5	198.75	182.7	189.0	188.75	195.95	
2.0	393.95	391.85	385.35	378.0	368.25	376.15	363.1	357.9	359.1	360.4	356.1	353.6	343.15	349.5	331.1	334.3	326.65	324.3	321.3	319.3	311.3	300.9	294.35	292.7	265.15	239.55	196.8	184.5	168.4	155.45	148.85	152.25	143.2	152.15	151.7	155.8	158.15	156.95	159.3	156.45	169.6	159.0	156.35	166.9	177.15	159.7	172.75	157.2	177.6	169.7	174.0	168.7	176.9	175.2	173.65	175.1	180.4	177.2	183.25	182.6	180.7	187.4	178.8	194.3	186.7	190.15	182.85	198.2	193.65	188.05	206.5	195.25	199.45	193.7	191.75	197.6	195.9	192.55	198.6	206.45	201.15	
1.0	408.2	397.7	389.2	384.0	381.15	384.1	381.5	380.6	375.85	358.55	352.0	356.65	353.55	343.1	350.8	350.0	339.7	338.35	334.55	325.8	337.8	317.0	297.6	292.95	240.8	254.4	202.8	199.95	175.0	162.55	172.15	169.8	158.7	160.55	167.05	172.05	175.4	157.3	162.75	160.85	169.95	169.2	170.8	171.6	175.0	168.3	185.05	175.1	172.85	179.5	180.15	191.2	185.25	182.65	177.25	192.45	189.35	185.95	185.0	184.8	186.35	187.5	195.75	189.95	192.95	186.65	199.55	193.2	212.15	198.35	197.45	189.5	201.95	204.75	205.8	203.5	207.1	205.35	204.55	208.0	206.85	
0.0	404.45	406.45	401.1	390.8	392.7	386.15	381.95	371.3	371.85	379.8	371.4	381.75	364.0	370.2	359.65	350.05	342.35	342.5	337.75	335.55	325.0	315.15	309.95	315.45	256.85	245.55	211.45	196.1	180.6	169.55	168.65	174.6	176.35	176.85	163.05	176.7	181.4	184.5	177.8	174.45	187.0	172.6	178.75	189.0	183.85	192.65	178.55	192.1	177.85	181.65	188.1	177.9	195.5	197.65	189.7	193.6	192.9	193.3	196.75	196.95	184.3	196.25	198.65	203.35	207.7	208.75	200.35	192.35	202.35	208.15	202.9	220.5	207.5	208.25	210.7	217.95	216.95	213.6	216.55	211.4	219.15	
-1.0	413.6	407.0	402.65	398.25	395.35	394.95	389.55	381.4	379.8	374.1	374.75	366.1	363.5	361.3	355.95	353.2	347.25	345.05	339.9	338.5	342.9	314.55	306.7	311.35	260.45	250.65	217.25	206.95	182.5	173.9	176.1	171.75	172.9	173.9	179.3	175.25	178.75	180.05	178.7	179.4	185.75	182.95	184.55	185.1	185.25	184.95	187.8	188.35	189.15	191.5	190.75	192.1	195.0	193.3	195.95	195.7	201.45	200.0	198.15	199.45	202.85	201.95	208.0	206.6	208.95	207.65	206.35	208.4	210.3	213.15	212.95	211.45	214.5	214.95	215.25	216.35	218.3	218.0	217.85	219.3	221.7	
-2.0	414.3	411.25	410.5	412.05	400.85	393.1	389.4	385.5	385.45	381.95	384.6	371.55	365.35	362.95	359.8	352.9	355.4	350.6	341.3	344.7	338.75	324.7	321.45	308.65	270.05	254.5	210.75	214.1	181.05	180.3	176.75	177.9	179.8	186.55	179.55	184.3	183.15	185.95	183.2	184.4	187.95	186.65	190.75	189.05	188.9	195.75	190.45	197.5	193.0	193.9	195.8	196.0	197.2	200.4	198.85	207.4	200.8	201.75	204.4	208.7	205.35	207.2	208.85	207.4	210.8	209.1	211.0	212.4	218.6	218.0	215.9	215.75	217.6	219.05	228.85	222.3	221.35	227.7	223.55	224.05	226.35	
-3.0	421.15	414.1	415.15	406.6	409.75	401.15	400.35	391.1	387.65	383.3	383.3	382.2	371.7	370.25	363.15	362.8	356.15	349.9	347.5	342.5	331.0	334.25	324.1	322.95	273.0	263.9	224.4	212.0	181.2	186.6	187.55	179.3	180.5	182.45	186.4	186.6	191.05	187.7	189.6	191.0	189.9	189.75	191.9	201.45	195.45	192.95	196.2	196.75	196.75	197.65	199.2	201.6	200.85	202.2	209.3	205.55	204.85	208.4	205.8	215.1	209.85	215.6	212.3	217.85	219.6	214.3	220.7	217.15	216.9	219.05	219.45	219.25	225.35	234.2	226.45	222.55	224.0	227.45	227.75	226.6	228.85	
-4.0	420.35	419.75	413.6	415.85	410.7	405.0	404.1	399.4	395.2	390.15	381.7	379.55	376.05	370.75	369.0	361.55	361.35	353.8	348.15	348.0	339.15	338.8	335.35	324.0	268.35	258.75	223.95	221.9	199.2	184.85	189.85	185.6	188.5	197.0	193.1	190.6	192.0	194.25	190.8	196.5	192.95	194.45	201.05	195.15	198.3	199.0	197.95	198.85	202.6	202.1	203.2	206.85	206.2	209.45	213.2	207.55	208.2	211.2	210.55	213.85	212.4	217.1	215.1	216.0	215.8	219.95	225.8	220.25	220.75	224.05	223.3	225.05	225.35	231.55	232.55	228.9	235.5	229.7	229.55	234.7	233.15	
-5.0	428.75	425.05	417.3	415.2	413.5	406.25	405.45	403.95	398.4	390.85	396.85	381.35	378.25	374.3	376.85	365.65	364.35	366.95	356.75	353.95	347.75	329.15	326.45	322.8	277.75	269.7	232.3	231.4	206.2	185.55	191.3	195.1	190.9	190.5	190.75	191.5	193.35	195.35	195.15	195.45	200.2	198.4	201.55	202.35	200.65	204.9	204.35	205.4	207.25	206.45	206.95	207.45	211.7	213.35	212.6	214.0	213.3	213.6	219.8	217.35	220.85	218.25	219.9	220.95	220.9	222.65	224.6	223.65	225.55	229.55	229.8	230.4	233.25	229.95	230.55	233.7	237.1	237.5	235.35	238.05	239.25	
-6.0	432.7	426.25	428.65	422.15	420.25	411.5	409.1	402.5	398.75	395.7	396.65	389.35	385.1	379.8	376.65	374.8	367.6	362.25	366.55	354.3	356.9	342.4	335.0	336.55	279.15	266.7	226.1	226.15	202.3	204.2	191.8	193.65	193.7	194.65	196.15	199.25	197.3	200.3	199.15	205.1	201.85	203.5	202.6	206.5	206.7	207.0	208.1	210.2	212.05	214.05	213.95	212.8	214.4	215.6	214.7	217.2	217.2	219.5	220.45	230.9	223.9	222.25	235.25	225.0	225.0	225.6	229.0	229.85	227.85	233.7	236.05	235.85	233.55	234.35	234.65	235.55	241.8	244.9	240.85	239.75	241.1	
-7.0	435.4	432.65	430.2	422.1	418.35	414.5	410.15	405.55	411.0	400.5	397.35	392.35	386.95	389.55	378.9	373.55	375.65	366.1	363.5	361.0	354.9	353.4	359.0	346.4	281.4	276.85	231.85	226.7	204.2	201.15	198.45	197.1	202.35	199.2	200.15	198.45	200.5	203.95	203.85	204.35	207.2	207.1	206.6	207.35	209.75	209.85	211.45	212.7	213.75	219.4	216.6	216.45	217.8	219.25	218.95	221.5	222.7	223.65	224.3	230.4	226.6	229.25	232.6	234.85	228.05	228.7	230.9	231.7	233.85	237.8	237.95	235.9	237.35	239.25	240.45	243.2	240.75	242.2	251.55	245.75	245.2	
-8.0	440.7	433.2	434.1	430.95	424.6	419.3	414.85	410.15	410.1	405.0	404.6	398.75	391.75	387.85	382.65	378.9	377.15	381.35	367.45	370.2	352.75	362.75	342.35	340.3	289.7	275.65	232.95	235.85	212.3	203.95	205.95	200.95	201.15	202.15	204.3	209.25	205.05	206.6	208.8	208.65	209.35	213.8	215.3	213.95	213.7	214.35	214.85	216.75	219.7	220.35	221.4	222.25	220.15	224.15	223.4	226.25	224.85	228.4	228.85	230.2	229.45	236.6	231.55	232.35	234.85	231.95	234.6	237.8	236.5	236.85	239.35	243.05	240.85	242.85	245.4	243.15	246.95	246.9	246.95	248.2	250.15	
-9.0	444.75	438.45	436.35	429.75	424.95	424.55	418.75	415.05	415.2	410.2	402.3	402.7	394.45	395.8	388.5	386.1	384.25	380.0	376.25	370.45	374.1	365.65	347.4	339.45	280.3	285.0	254.55	244.45	209.65	209.35	206.5	208.15	205.8	213.75	206.45	207.25	211.6	213.8	211.2	212.15	212.15	214.95	218.2	215.8	221.25	217.0	225.45	222.1	222.35	223.6	224.45	225.2	225.55	227.9	232.95	231.5	229.75	235.1	236.25	236.7	233.95	234.55	235.2	236.7	236.9	237.8	239.75	240.8	242.85	242.9	243.35	243.75	244.45	248.55	248.7	253.5	252.05	250.0	256.95	252.55	255.7	
-10.0	449.65	443.5	439.0	437.7	429.3	428.7	421.25	426.55	416.2	420.6	408.2	409.6	397.25	394.85	394.3	391.35	383.35	385.4	376.35	368.6	375.5	367.35	351.7	344.75	298.6	296.55	247.45	240.65	214.65	223.7	212.4	209.1	211.05	210.55	210.2	213.25	213.75	213.9	215.05	215.7	218.1	217.75	221.4	225.7	221.85	223.05	225.45	228.15	226.55	226.65	232.65	227.8	231.05	228.9	233.75	231.6	235.15	234.75	234.85	236.85	238.15	238.05	239.7	240.45	241.35	243.8	243.3	244.0	244.65	246.7	248.65	248.05	248.6	253.45	252.1	254.6	254.65	255.15	254.9	257.2	255.7	
-11.0	450.05	450.35	445.0	438.65	442.25	431.25	427.4	422.1	420.55	417.0	414.35	405.15	402.75	398.4	394.85	395.15	386.4	382.0	377.5	376.8	376.6	359.95	368.15	351.15	309.2	289.7	253.6	252.75	220.75	215.2	215.85	214.05	214.5	216.55	214.5	215.45	217.35	218.9	219.75	220.05	224.45	224.35	226.7	223.0	224.3	227.25	228.3	229.8	230.95	231.9	230.6	231.4	233.1	236.5	235.2	236.4	237.0	239.8	239.85	248.95	240.5	246.65	246.1	244.45	245.3	250.6	249.7	247.35	253.2	249.5	255.8	252.5	258.1	253.95	254.75	255.15	262.8	258.35	258.5	260.75	267.1	
-12.0	454.95	450.9	447.6	442.5	446.1	434.0	429.2	427.8	422.1	425.2	421.1	417.15	406.4	404.85	397.75	395.85	389.8	385.35	387.4	381.7	369.8	360.7	357.0	346.15	305.85	296.15	256.7	250.35	222.6	217.35	216.1	220.55	217.3	217.1	218.85	222.6	222.7	225.95	229.0	228.85	225.55	226.45	230.4	232.5	235.3	229.65	231.25	231.6	234.75	234.75	236.15	236.25	240.05	238.95	239.2	239.35	242.8	243.15	244.05	244.25	245.7	250.4	250.05	247.3	249.3	255.05	251.0	253.9	252.65	254.95	256.3	256.45	257.1	258.85	258.0	260.4	262.0	264.6	263.45	265.15	265.0	
-13.0	462.7	459.0	450.05	452.7	445.25	441.6	436.95	431.15	429.65	420.6	418.25	421.1	412.15	412.7	401.05	402.8	398.25	392.9	385.7	382.55	385.25	373.8	364.3	356.55	311.4	298.65	256.35	263.9	232.9	229.55	221.95	225.15	221.45	222.45	225.7	224.25	226.4	227.85	225.9	227.35	229.25	235.3	232.8	231.7	233.65	235.0	237.55	240.45	237.05	241.8	239.3	239.7	240.95	241.55	241.65	244.65	244.9	247.25	250.2	250.75	251.35	252.3	251.35	252.1	252.35	257.35	254.75	256.35	258.85	260.0	265.35	262.25	270.85	266.55	262.05	268.4	264.95	265.0	265.85	268.15	272.0	
-14.0	461.05	458.45	463.25	450.4	450.4	448.8	440.95	436.65	433.15	426.6	422.3	422.4	415.75	413.85	406.55	404.2	400.2	402.35	390.2	390.7	387.9	389.2	371.3	359.6	312.0	299.5	275.8	252.7	237.95	231.65	234.25	228.0	225.2	226.95	228.6	228.55	230.0	237.05	229.85	232.95	233.15	232.25	240.65	238.6	243.45	238.5	242.45	243.35	241.25	241.3	242.95	249.75	247.25	247.25	246.95	249.3	249.25	252.8	251.5	255.0	255.3	255.15	255.3	258.45	255.75	257.4	259.6	261.85	260.9	261.55	267.7	263.55	265.3	268.5	266.35	268.8	268.6	271.5	271.3	271.7	277.2	
-15.0	471.5	466.35	458.7	458.75	450.3	455.7	441.85	442.25	437.9	434.85	427.05	427.55	421.0	414.05	409.45	407.65	404.45	399.5	397.95	399.35	395.5	382.9	380.4	364.9	317.85	299.7	263.55	262.05	232.1	239.7	239.25	227.6	229.95	230.8	232.45	232.25	233.35	233.75	237.8	236.35	240.9	236.8	238.5	240.85	250.3	244.0	248.2	247.5	248.45	246.8	247.5	252.15	248.75	250.8	251.6	253.05	251.3	256.8	258.0	257.15	261.1	261.2	260.0	260.6	263.35	265.45	263.45	263.35	264.1	266.85	271.95	268.7	269.75	271.15	272.5	271.85	275.3	275.5	281.0	279.85	280.35	
-16.0	474.25	467.25	465.6	460.1	457.0	449.95	445.9	443.75	439.0	437.6	432.3	429.6	425.45	419.5	418.4	418.4	406.9	401.25	400.8	397.35	389.9	375.95	383.1	364.45	316.7	311.6	266.45	267.6	240.5	231.65	231.95	237.0	234.1	235.9	235.55	238.05	239.6	239.2	238.85	239.85	240.75	244.45	243.15	245.05	246.45	251.1	248.3	250.5	250.2	252.7	251.55	254.05	252.3	254.2	256.05	256.95	264.05	261.2	259.6	261.0	260.85	260.15	263.1	262.75	267.2	267.45	267.1	271.5	270.75	272.6	270.8	275.35	273.35	274.05	277.8	280.6	278.15	283.1	279.55	285.4	282.15	
-17.0	475.0	477.05	468.75	468.55	464.7	454.65	454.0	449.8	445.5	441.8	440.55	434.6	430.6	422.7	422.3	418.85	415.35	407.15	406.6	397.55	403.85	395.25	367.45	372.15	311.65	314.85	272.15	269.25	253.85	248.95	243.95	238.35	238.4	242.6	239.2	240.2	241.95	245.3	247.1	244.25	244.4	246.55	248.0	247.3	249.3	250.65	256.95	250.4	255.5	255.6	255.8	255.15	259.75	257.4	260.1	260.85	264.35	262.8	264.25	266.6	265.3	266.05	268.15	267.55	269.3	270.75	269.8	274.3	272.1	275.3	275.5	278.7	277.65	276.0	280.3	280.95	284.6	280.95	282.45	284.65	285.75	
-18.0	482.15	476.25	472.1	472.8	463.65	461.35	454.5	458.8	455.0	444.55	440.35	438.9	430.1	435.75	425.0	418.5	418.8	408.7	406.9	405.4	402.65	396.5	384.0	377.4	333.2	315.3	275.55	278.65	251.2	246.6	242.95	244.4	242.7	245.55	246.3	244.75	245.6	246.05	247.5	247.0	248.9	249.95	252.2	253.25	253.25	255.1	254.7	259.8	258.0	257.8	262.9	259.6	261.35	268.6	261.2	263.95	267.8	266.9	268.55	271.25	271.25	269.1	271.95	275.55	273.2	273.3	277.9	276.45	276.75	278.15	279.15	279.5	281.8	283.55	283.25	284.4	286.75	285.5	289.65	288.95	288.85	
-19.0	485.55	482.55	481.5	470.4	470.8	464.9	460.2	455.45	456.15	447.6	444.2	442.4	434.6	430.75	428.1	423.1	420.45	422.2	410.75	409.55	409.45	399.4	384.05	383.05	336.5	322.45	281.05	276.9	247.1	251.65	250.6	244.05	250.15	245.75	249.0	249.45	249.65	250.9	251.55	250.85	257.0	255.45	258.1	257.65	258.3	258.2	263.1	262.9	261.0	261.3	265.2	262.6	266.05	268.7	268.2	269.55	268.15	269.1	275.6	271.9	274.1	274.15	280.0	277.1	276.6	279.75	283.7	281.5	279.9	288.65	284.0	284.05	284.25	289.9	290.1	292.25	288.4	288.95	289.8	294.8	292.6	
-20.0	485.5	483.4	478.8	475.7	477.7	467.0	464.1	461.9	454.6	451.3	447.75	449.1	442.3	437.6	435.15	427.15	424.8	419.95	415.3	412.4	407.5	401.7	391.95	387.2	334.9	333.1	286.2	290.35	252.15	254.65	250.45	248.9	255.0	250.05	251.2	254.75	252.7	254.7	257.85	255.45	259.35	258.1	260.4	260.15	262.15	261.0	263.6	264.85	264.75	264.35	270.95	268.7	269.2	275.6	273.05	271.85	275.9	276.1	276.2	277.2	278.25	278.7	281.35	284.15	281.6	287.5	288.55	293.35	285.6	286.6	293.4	289.15	293.9	289.55	291.2	297.7	294.85	292.9	295.3	296.25	298.0	

