Expected total cost (Cn_1): 
	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
10	130.69345087290708	129.69345087290708	128.6934508729071	127.69345087290694	126.69345087290695	125.69345087290695	124.69345087290694	123.69345087290695	122.69345087290696	121.69345087290696	120.69345087290696	119.69345087290696	118.69345087290696	117.69345087290696	116.69345087290696	115.69345087290696	114.69345087290696	113.69345087290696	112.69345087290696	111.69345087290696	110.69345087290696	109.69345087290696	108.69345087290696	107.26612120496684	103.51356392984079	100.73975802410065	98.71773822772944	97.15897624390323	95.79574516131079	94.4037545725412	92.8325258557432	91.0441779170071	89.10801299653014	87.13932220514162	85.22634873269718	83.39003304843614	81.59106083981717	79.76538781468496	77.86505248216363	75.88447096075666	73.8647648767702	71.8793570512881	70.01125929416207	68.3320665043858	66.88795629240141	65.69345087290694	64.73255852845992	63.96161455513215	63.30874843495626	62.67452167229304	61.9455400769698	
9	132.17723071186109	131.17723071186106	130.17723071186103	129.17723071186103	128.17723071186106	127.17723071186103	126.17723071186103	125.17723071186103	124.17723071186103	123.17723071186104	122.17723071186104	121.17723071186104	120.17723071186104	119.17723071186104	118.17723071186104	117.17723071186104	116.17723071186104	115.17723071186106	114.17723071186106	113.17723071186106	112.17723071186106	111.17723071186106	110.17723071186106	109.17723071186106	105.63088568328412	102.85097312950687	100.80843156810084	99.19890947043902	97.73490081321009	96.18198748403688	94.4037545725413	92.398295696518	90.27416501952482	88.17261527997117	86.19119028850781	84.348342537593	82.59448415611764	80.84885968825233	79.04285648025439	77.15145822074703	75.2028280662407	73.26611796083414	71.42764283873727	69.76727370567514	68.34185247818607	67.17723071186111	66.26878271632398	65.58271439480022	65.05112085585147	64.56774369349712	64.00148386537518	
8	133.48346113819306	132.48346113819304	131.48346113819306	130.48346113819306	129.48346113819306	128.48346113819306	127.4834611381931	126.48346113819309	125.48346113819309	124.48346113819309	123.48346113819309	122.48346113819309	121.48346113819309	120.48346113819309	119.48346113819309	118.48346113819309	117.48346113819309	116.48346113819308	115.48346113819308	114.48346113819308	113.48346113819308	112.48346113819308	111.48346113819308	110.48346113819308	107.34554308633365	104.57760058051359	102.5468775824878	100.92819842939797	99.4062695272622	97.73490081321009	95.79574516131082	93.62375065035381	91.36032946387468	89.162729953569	87.13016553121273	85.27694520585413	83.5477542366299	81.85351060749039	80.11368106621947	78.28979684138835	76.39891810880553	74.50428027028146	72.69200726333641	71.04649380084311	69.63203267658356	68.48346113819309	67.60623715129799	66.9771874263503	66.5370542814433	66.18205690691832	65.77474372703756	
7	134.70607172887273	133.70607172887273	132.70607172887273	131.70607172887276	130.7060717288728	129.70607172887276	128.7060717288728	127.70607172887277	126.70607172887277	125.70607172887277	124.70607172887277	123.70607172887277	122.70607172887277	121.70607172887277	120.70607172887274	119.70607172887277	118.70607172887277	117.70607172887277	116.70607172887274	115.70607172887274	114.70607172887274	113.70607172887274	112.70607172887274	111.70607172887274	108.76589076938703	106.0235704429279	104.03402670914667	102.45180277547311	100.92819842939798	99.19890947043905	97.15897624390318	94.87561268029071	92.51813904861824	90.25566199480531	88.18641816931776	86.31956304561061	84.5953810439857	82.92098546791844	81.21103117310716	79.4208799731123	77.56135322371506	75.69115098766754	73.89466032602117	72.25763069749654	70.84806126442585	69.70607172887276	68.84373754257149	68.24647585702708	67.86626329868656	67.61083755892396	67.34869596571814	
6	136.09223124568155	135.09223124568152	134.09223124568152	133.09223124568152	132.0922312456815	131.09223124568146	130.09223124568146	129.09223124568146	128.0922312456814	127.09223124568145	126.09223124568145	125.09223124568145	124.09223124568145	123.09223124568145	122.09223124568143	121.09223124568143	120.09223124568143	119.09223124568145	118.09223124568145	117.09223124568143	116.09223124568143	115.09223124568145	114.09223124568145	113.09223124568145	110.21613099572772	107.49909125683524	105.55792325994476	104.03402670914672	102.54687758248791	100.80843156810087	98.7177382277294	96.36598521048188	93.94616961194276	91.63893708764712	89.54285756696689	87.66265943506643	85.93424988739665	84.26187057287784	82.55833915117253	80.77728206677195	78.9274839046709	77.06565914491104	75.27486049002987	73.64077432722135	72.23251011612031	71.09223124568146	70.2349060347384	69.65107580164594	69.30359266701542	69.11701396372995	68.97485812689573	
5	137.97508178626492	136.97508178626498	135.97508178626498	134.975081786265	133.97508178626504	132.97508178626504	131.97508178626504	130.975081786265	129.97508178626498	128.97508178626498	127.97508178626515	126.97508178626515	125.97508178626515	124.97508178626515	123.97508178626515	122.97508178626515	121.97508178626518	120.97508178626515	119.97508178626518	118.97508178626518	117.97508178626518	116.97508178626518	115.97508178626518	114.97508178626518	112.1101001177282	109.40708867917323	107.49909125683521	106.0235704429279	104.57760058051355	102.85097312950681	100.73975802410071	98.3495562293064	95.89070274816883	93.55381040899601	91.43917538765292	89.54892929888487	87.81564712866434	86.14117360014171	84.43708549272945	82.65644602691798	80.80764010363605	78.94695990335286	77.15701897828332	75.52334919081906	74.11518686694907	72.97508178626524	72.11863628690797	71.53849521599291	71.20547617748934	71.06079059258492	71.00690232268292	
4	140.67343586716987	139.67343586716987	138.6734358671699	137.67343586716993	136.67343586716993	135.67343586716993	134.67343586716993	133.6734358671699	132.67343586716993	131.67343586716993	130.67343586716987	129.67343586716987	128.67343586716987	127.67343586716981	126.67343586716981	125.67343586716981	124.67343586716981	123.67343586716981	122.67343586716981	121.67343586716981	120.67343586716981	119.67343586716981	118.67343586716981	117.67343586716981	114.80909438411479	112.11010011772818	110.21613099572771	108.76589076938701	107.34554308633366	105.63088568328419	103.51356392984079	101.1055581474034	98.62671816765346	96.27381672999857	94.14876025883864	92.25265148493841	90.51640482118755	88.8405462836339	87.1358484412747	85.35494943466658	83.50603435416089	81.64532891155778	79.85537807478241	78.22170473918926	76.81354124844054	75.67343586716977	74.81699036781265	74.23737898861462	73.90968281252538	73.78769191057908	73.79259429823584	
3	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	124.79475665728168	123.79475665728168	122.79475665728168	121.79475665728168	120.79475665728168	117.6734358671698	114.97508178626524	113.09223124568143	111.7060717288727	110.48346113819308	109.17723071186107	107.26612120496681	104.85241345825078	102.36643957880989	100.00744868606596	97.87817413461309	95.97951099650064	94.24185429188289	92.56527055326616	90.8602226304713	89.07916333189476	87.23017625195345	85.26139425700164	83.31396328398299	81.5244274147726	80.0099978846322	78.7947566572817	77.8178298557954	77.14907033257832	76.72613563771225	76.47332366464384	75.84373754257149	
2	144.79475665728148	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	124.79475665728168	123.79475665728168	122.79475665728168	121.79475665728168	118.6734358671698	115.97508178626524	114.09223124568143	112.70607172887273	111.48346113819308	110.17723071186107	108.69345087290696	107.03523584111277	105.25503637394945	102.96737531570486	100.71020081877182	98.54642259547494	96.4615569016912	94.43892291563712	92.47444648920207	90.4445876593348	88.34170173992054	86.26139425700164	84.31396328398299	82.5244274147726	81.0099978846322	79.7947566572817	78.81782985579541	78.14907033257832	77.72613563771223	77.47332366464384	77.20607172887276	
1	145.79475665728145	144.79475665728148	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	124.79475665728168	123.79475665728168	122.79475665728168	119.67343586716981	116.97508178626524	115.09223124568143	113.70607172887273	112.48346113819308	111.17723071186107	109.69345087290696	108.03523584111274	106.25503637394945	103.96737531570486	101.71020081877182	99.54642259547494	97.4615569016912	95.43892291563712	93.47444648920207	91.44458765933481	89.34170173992055	87.26139425700164	85.31396328398299	83.5244274147726	82.0099978846322	80.7947566572817	79.81782985579541	79.14907033257832	78.72613563771222	78.47332366464381	78.43448021170069	
0	146.79475665728145	145.79475665728145	144.79475665728148	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	124.79475665728168	123.79475665728168	120.67343586716981	117.97508178626524	116.09223124568143	114.70607172887273	113.48346113819308	112.17723071186107	110.69345087290696	109.03523584111274	107.25503637394947	104.96737531570486	102.71020081877182	100.54642259547494	98.4615569016912	96.43892291563712	94.47444648920207	92.44458765933481	90.34170173992054	88.26139425700165	86.31396328398299	84.5244274147726	83.0099978846322	81.7947566572817	80.81782985579541	80.14907033257832	79.72613563771222	79.47332366464379	79.43448021170066	
-1	147.79475665728145	146.79475665728145	145.79475665728145	144.79475665728148	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	124.79475665728168	121.67343586716981	118.97508178626524	117.09223124568143	115.70607172887273	114.48346113819308	113.17723071186107	111.69345087290696	110.03523584111274	108.25503637394947	105.96737531570486	103.71020081877182	101.54642259547495	99.4615569016912	97.43892291563712	95.47444648920205	93.44458765933481	91.34170173992055	89.26139425700165	87.31396328398296	85.5244274147726	84.0099978846322	82.7947566572817	81.81782985579541	81.14907033257832	80.72613563771222	80.47332366464379	80.43448021170067	
-2	148.79475665728145	147.79475665728145	146.79475665728145	145.79475665728145	144.79475665728148	143.79475665728148	142.79475665728148	141.79475665728148	140.79475665728148	139.79475665728148	138.79475665728148	137.7947566572815	136.79475665728157	135.79475665728157	134.79475665728157	133.79475665728157	132.79475665728162	131.7947566572816	130.7947566572816	129.79475665728162	128.79475665728165	127.79475665728168	126.79475665728168	125.79475665728168	122.67343586716983	119.97508178626524	118.09223124568143	116.70607172887273	115.48346113819308	114.17723071186107	112.69345087290696	111.03523584111274	109.25503637394947	106.96737531570488	104.71020081877182	102.54642259547494	100.4615569016912	98.43892291563712	96.47444648920205	94.44458765933481	92.34170173992055	90.26139425700165	88.31396328398296	86.5244274147726	85.00999788463221	83.7947566572817	82.81782985579541	82.14907033257832	81.72613563771223	81.47332366464379	81.43448021170066	
